sta;x;z
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;5.694509999999999
STA 9+43;4.911218267;3.7945099999999994
STA 9+43;7.111218267;3.7945099999999994
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;3.961218267;-1.3054900000000007
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;5.694509999999999
STA 9+43;3.961218267;-1.3054900000000007
STA 9+43;1.4112182670000002;10.794509999999999
STA 9+43;4.911218267;3.7945099999999994
STA 9+43;7.111218267;3.7945099999999994
STA 9+43;10.611218267;10.794509999999999
STA 9+43;8.061218267000001;-1.3054900000000007
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;5.694509999999999
STA 9+43;8.061218267000001;-1.3054900000000007
