sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 4+00;A;6.115;0.0;0.0;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;A1;6.148;0.6849000088508683;0.6849000088508683;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;A2;6.466;1.030923359846838;1.7158233686977062;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;A3;6.455;0.7825921190249068;2.498415487722613;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;A4;6.361;0.7831004817106155;3.2815159694332285;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;T1;6.118;0.7339776121516683;4.015493581584897;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;D1;5.202;0.6791783082626655;4.694671889847562;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;D2;4.97;1.343696780549304;6.038368670396866;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;D3;5.235;1.287425686812604;7.32579435720947;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;T2;6.045;0.6791783082626681;8.004972665472138;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;B1;6.089;0.8785577948438679;8.883530460316006;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;B2;6.049;0.6750493451119262;9.558579805427932;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;B3;6.064;0.951066311188626;10.509646116616558;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;B4;6.056;0.943988307029688;11.453634423646246;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
STA 4+00;B;6.075;0.856882019848733;12.31051644349498;6.010233123528518;5.135666666666666;4.015493581584897;6.118;8.004972665472138;6.045
