sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 6+50;A;6.078;0.0;0.0;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;A1;6.107;0.6858453080597089;0.6858453080597089;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;A2;6.42;1.030948614034896;1.716793922094605;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;A3;6.418;0.7825944544466308;2.499388376541236;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;A4;6.364;0.7821345457147113;3.281522922255947;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;T1;6.171;0.7349448068145392;4.016467729070486;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;D1;5.164;0.6791770767643079;4.695644805834794;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;D2;4.979;1.3436704297800404;6.0393152356148345;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;D3;5.191;1.2864562884319677;7.325771524046802;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;T2;6.018;0.6801451076023941;8.005916631649196;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;B1;6.109;0.8785832897057091;8.884499921354905;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;B2;6.067;0.6750258919982777;9.559525813353185;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;B3;6.045;0.95109171565608;10.510617529009265;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;B4;6.043;0.9430227465983592;11.453640275607622;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
STA 6+50;B;6.045;0.8578277870171362;12.311468062624758;6.011192180359841;5.1113333333333335;4.016467729070486;6.171;8.005916631649196;6.018
