sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 8+00;A;6.056;0.0;0.0;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;A1;6.082;0.685870709240614;0.685870709240614;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;A2;6.392;1.030923553954728;1.716794263195342;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;A3;6.395;0.7825947700247431;2.499389033220085;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;A4;6.367;0.7821348285391285;3.2815238617592137;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;T1;6.202;0.734944694062508;4.016468555821722;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;D1;5.142;0.6791769103526599;4.695645466174382;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;D2;4.984;1.3436953416729818;6.039340807847363;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;D3;5.165;1.2864561033791952;7.325796911226559;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;T2;6.001;0.6801449414316343;8.005941852658193;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;B1;6.122;0.8785582621477257;8.884500114805919;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;B2;6.078;0.6750511954461125;9.559551310252033;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;B3;6.034;0.951066675883064;10.510617986135095;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;B4;6.036;0.943991111266719;11.454609097401814;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
STA 8+00;B;6.027;0.8568852203525026;12.311494317754317;6.011205204239957;5.097;4.016468555821722;6.202;8.005941852658193;6.001
