sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 4+50;A;6.108;0.0;0.0;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;A1;6.14;0.6849002828084294;0.6849002828084294;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;A2;6.456;1.0309484635629045;1.715848746371334;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;A3;6.448;0.7825673072989963;2.49841605367033;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;A4;6.362;0.7831007257744016;3.281516779444732;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;T1;6.128;0.734945544002338;4.01646232344707;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;D1;5.194;0.6782101355319581;4.694672458979028;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;D2;4.972;1.3446646621422902;6.039337121121318;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;D3;5.226;1.2864574982197432;7.325794619341061;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;T2;6.04;0.6791781647950303;8.004972784136092;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;B1;6.093;0.8785578428066199;8.883530626942711;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;B2;6.053;0.6760175642796895;9.5595481912224;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;B3;6.06;0.9500983193575632;10.509646510579964;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;B4;6.054;0.9440136786402036;11.453660189220168;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
STA 4+50;B;6.069;0.8568572645325894;12.310517453752755;6.010717553791581;5.1306666666666665;4.01646232344707;6.128;8.004972784136092;6.04
