sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 0+00;A;6.174;0.0;0.0;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;A1;6.214;0.6847286611415409;0.6847286611415409;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;A2;6.539;1.031212656833549;1.7159413179750895;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;A3;6.515;0.7822327443339916;2.498174062309081;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;A4;6.355;0.7825447719834155;3.2807188342924967;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;T1;6.033;0.7348811036601965;4.015599937952693;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;D1;5.262;0.6788728463157288;4.694472784268422;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;D2;4.957;1.344109680965662;6.038582465234084;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;D3;5.304;1.2869006814642612;7.325483146698345;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;T2;6.089;0.6798424887668775;8.005325635465223;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;B1;6.056;0.8783460405122483;8.883671675977471;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;B2;6.02;0.6752347450670264;9.558906421044496;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;B3;6.095;0.9506478135831244;10.509554234627622;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;B4;6.077;0.943480374103121;11.453034608730745;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
STA 0+00;B;6.123;0.8567940761359374;12.30982868486668;6.010462786708958;5.174333333333333;4.015599937952693;6.033;8.005325635465223;6.089
