sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 8+50;A;6.049;0.0;0.0;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;A1;6.074;0.6849007907101918;0.6849007907101918;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;A2;6.383;1.0309485003517636;1.7158492910619554;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;A3;6.388;0.7825678118830104;2.4984171029449658;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;A4;6.367;0.7831011782128199;3.2815182811577857;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;T1;6.213;0.7349453637885479;4.016463644946334;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;D1;5.134;0.6782098691641805;4.694673514110514;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;D2;4.985;1.3446643887522738;6.039337902862788;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;D3;5.157;1.2864572024849332;7.325795105347721;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;T2;5.996;0.6791778988122896;8.00497300416001;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;B1;6.126;0.8785579317254673;8.883530935885478;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;B2;6.082;0.6760179167368854;9.559548852622363;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;B3;6.03;0.9500983883677828;10.509647240990146;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;B4;6.033;0.94398912840707;11.453636369397216;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
STA 8+50;B;6.021;0.8568829572983496;12.310519326695566;6.010718324553173;5.092;4.016463644946334;6.213;8.00497300416001;5.996
