sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 1+50;A;6.152;0.0;0.0;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;A1;6.189;0.6849005247897477;0.6849005247897477;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;A2;6.511;1.0309484810906306;1.7158490058803784;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;A3;6.493;0.7825675477073029;2.498416553587681;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;A4;6.357;0.7831009413235415;3.2815174949112227;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;T1;6.065;0.7349705418633605;4.016488036774583;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;D1;5.239;0.6782100086257818;4.694698045400365;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;D2;4.962;1.343671418723578;6.038369464123943;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;D3;5.278;1.287425386776485;7.3257948509004285;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;T2;6.073;0.6791780380722985;8.004972888972727;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;B1;6.068;0.8785829688913314;8.883555857864058;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;B2;6.031;0.6759926484815093;9.559548506345568;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;B3;6.083;0.9500983522365818;10.50964685858215;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;B4;6.069;0.9440139327667528;11.453660791348902;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
STA 1+50;B;6.105;0.856857554739074;12.310518346087976;6.010730462873655;5.159666666666666;4.016488036774583;6.065;8.004972888972727;6.073
