sta;code;z;delta x;x;rerata_x;rerata_z;x_tki;z_tki;x_tka;z_tka
STA 2+50;A;6.137;0.0;0.0;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;A1;6.173;0.6848748357440242;0.6848748357440242;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;A2;6.493;1.030948437255163;1.7158232729991871;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;A3;6.478;0.7825920303979519;2.498415303397139;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;A4;6.359;0.7831004022274852;3.281515705624624;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;T1;6.086;0.7339776438772594;4.015493349501884;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;D1;5.224;0.679178354987739;4.694671704489623;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;D2;4.965;1.3436717447599138;6.0383434492495365;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;D3;5.261;1.2864577096965428;7.324801158946079;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;T2;6.062;0.6801714678731186;8.004972626819198;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;B1;6.076;0.8785577792230175;8.883530406042215;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;B2;6.038;0.6750241993651915;9.558554605407409;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;B3;6.076;0.9510913828951004;10.509645988302507;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;B4;6.064;0.9439882132961;11.453634201598607;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
STA 2+50;B;6.093;0.8568568289863059;12.310491030584911;6.01023298816054;5.15;4.015493349501884;6.086;8.004972626819198;6.062
